Brand,Model,Imagen,Contenido,Contenido1,Contenido2,Contenido10,Contenido11,Contenido12
 respekta , DH4138IXL ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 61,6", kWh/año ,Ruido, 62, dB 
 FABER                                                                                      , 330.0541.075 P1702                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 37,2", kWh/año ,Ruido, 57, dB 
 AIRFORCE , CCBAL5039 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 68,4", kWh/año ,Ruido, 65, dB 
 AIRFORCE , CCBAL5040 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 68,4", kWh/año ,Ruido, 65, dB 
 FRANKE , 305.0545.456 FBI732HXS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 42,1", kWh/año ,Ruido, 70, dB 
 GLOBALO , BARDOT 100.1 WHITE ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 67,6", kWh/año ,Ruido, 65, dB 
 HISENSE , CH6T4BXUK ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 59,8", kWh/año ,Ruido, 67, dB 
 FRANKE                                                                                     , 325.0541.091 FNE925XS                                                                                                                                                                                    ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 60,6", kWh/año ,Ruido, 68, dB 
 HISENSE , CH6C4AXUK ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 60,6", kWh/año ,Ruido, 65, dB 
 FABER                                                                                      , 335.0541.004 P1703                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 37,8", kWh/año ,Ruido, 57, dB 
 SIGNATURE , SHD60WPERI/3 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 61,7", kWh/año ,Ruido, 66, dB 
 ELICA , HI03XXI-004-003 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png,Consumo anual de energía," 41,6", kWh/año ,Ruido, 58, dB 
 ELICA , K06XXXI-002-001 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía, 18, kWh/año ,Ruido, 53, dB 
 ELICA , K06XXXI-003-001 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía, 18, kWh/año ,Ruido, 53, dB 
 WHIRLPOOL , WAG HID 53F LE X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 64,3", kWh/año ,Ruido, 61, dB 
 VON REITER , VRIS 90225 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía, 67, kWh/año ,Ruido, 62, dB 
 MORA , OP530X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 40,6", kWh/año ,Ruido, 63, dB 
 MORA , OP640W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP642W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP642X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP540W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP640BR ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP532W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP630X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 40,6", kWh/año ,Ruido, 63, dB 
 MORA , OP531W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP640X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP530W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 40,6", kWh/año ,Ruido, 63, dB 
 MORA , OP630BR ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 40,6", kWh/año ,Ruido, 63, dB 
 MORA , OP631W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 43,3", kWh/año ,Ruido, 63, dB 
 MORA , OP632W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP632X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP540X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 MORA , OP640S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 41,8", kWh/año ,Ruido, 63, dB 
 MORA , OP630W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 40,6", kWh/año ,Ruido, 63, dB 
 MORA , OP540BR ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía, 41, kWh/año ,Ruido, 63, dB 
 VON REITER , VRLB 60511 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía, 55, kWh/año ,Ruido, 65, dB 
 MORA , OV643GX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 64,5", kWh/año ,Ruido, 61, dB 
 WHIRLPOOL , AKR 6390/1 IX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía," 61,6", kWh/año ,Ruido, 62, dB 
 MORA , OV647GX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 64,5", kWh/año ,Ruido, 61, dB 
 MORA , OT670X ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 65,6", kWh/año ,Ruido, 64, dB 
 AIRFORCE , CCGAB10007 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png,Consumo anual de energía," 49,5", kWh/año ,Ruido, 65, dB 
 FRANKE                                                                                     , 330.0550.058 FMA2.0807BK                                                                                                                                                                                 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png,Consumo anual de energía," 41,7", kWh/año ,Ruido, 57, dB 
 Cata Electrodomésticos S.L  , Q-7790 X /L  ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 95,7", kWh/año ,Ruido, 72, dB 
 Amica , OMC6241I ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 42,5", kWh/año ,Ruido, 65, dB 
 Amica , OMC6241B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 42,5", kWh/año ,Ruido, 65, dB 
 AIRFORCE , CCF162D28518 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 46,9", kWh/año ,Ruido, 66, dB 
 WHIRLPOOL , AKR 5390/1 IX ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Red.png,Consumo anual de energía, 61, kWh/año ,Ruido, 65, dB 
 FOURNIER , 330.0558.146 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 55,2", kWh/año ,Ruido, 65, dB 
 FOURNIER , 330.0558.016 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 55,2", kWh/año ,Ruido, 65, dB 
 SIGNATURE , SHD90PERI/3 (4894223214209) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 59,5", kWh/año ,Ruido, 66, dB 
 SIGNATURE , SHD90WPERI/3 (4894223214193) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía, 59, kWh/año ,Ruido, 66, dB 
 Airone , DONIZETTI 120 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-LightOrange.png,Consumo anual de energía," 62,2", kWh/año ,Ruido, 65, dB 
 SIGNATURE , SHD60PERI/3 (4894223214193) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 61,7", kWh/año ,Ruido, 66, dB 
 Amica , OKC6242S ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 59,7", kWh/año ,Ruido, 62, dB 
 UBH5000H2 , UBH5000H2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 43,6", kWh/año ,Ruido, 72, dB 
 ELICA , E034BII-027-001 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 71,7", kWh/año ,Ruido, 67, dB 
 TURBOAIR , E034BII-027-001 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 71,7", kWh/año ,Ruido, 67, dB 
 ATAG , HIDD8472LV ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 54,7", kWh/año ,Ruido, 68, dB 
 ATAG , HIDD8471LV ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 54,7", kWh/año ,Ruido, 67, dB 
 ELICA , E077XXI-168-508 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 81,7", kWh/año ,Ruido, 65, dB 
 GÖTZE & JENSEN , VH160KM ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 58,9", kWh/año ,Ruido, 61, dB 
 Proline , BOX603SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 85,9", kWh/año ,Ruido, 67, dB 
 Proline  , BOX603SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 85,9", kWh/año ,Ruido, 67, dB 
 AYA , AHV60WLED (4894223213493) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 42,9", kWh/año ,Ruido, 60, dB 
 Proline , CHP61SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 56,6", kWh/año ,Ruido, 68, dB 
 Proline  , CHP61SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-DarkOrange.png,Consumo anual de energía," 56,5", kWh/año ,Ruido, 68, dB 
 AIRFORCE , CCF171100532 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png,Consumo anual de energía," 29,5", kWh/año ,Ruido, 64, dB 
 Thermex  , P520.19.2068.2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 25,2", kWh/año ,Ruido, 59, dB 
 AIRFORCE , CCF539575 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-LightGreen.png,Consumo anual de energía," 43,1", kWh/año ,Ruido, 66, dB 
 Faber , 345.0541.063 P2323                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 53,6", kWh/año ,Ruido, 61, dB 
 FABER                                                                                      , 345.0541.063 P1661                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 54,9", kWh/año ,Ruido, 58, dB 
 AIRFORCE , CCBOWL0003 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 68,4", kWh/año ,Ruido, 65, dB 
 GLOBALO , DIVIDA 60.4 SENSOR ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-Yellow.png,Consumo anual de energía," 67,3", kWh/año ,Ruido, 64, dB 
 Proline  , BOX903SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 85,9", kWh/año ,Ruido, 67, dB 
 Proline , BOX903SS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png,Consumo anual de energía," 85,9", kWh/año ,Ruido, 67, dB 
 FABER                                                                                      , 335.0540.969 P1713                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-Yellow.png,Consumo anual de energía," 41,6", kWh/año ,Ruido, 69, dB 
 FABER                                                                                      , 110.0436.378 P1120                                                                                                                                                                                       ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png,Consumo anual de energía," 63,7", kWh/año ,Ruido, 66, dB 
