Type,Title,eclrow,Content,eclrow2,eclrow3,eclrow5,eclrow6,eclrow7,eclrow8,eclrow9,eclrow10,Image
 Zanussi Professional , ZRX71FRH 9VTX110581 ,Annual energy consumption, 475, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Zanussi Professional , ZUCR16W1G6 9VTX110575 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Electrolux , RUCR16W16 9VTX727790 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Electrolux , RUCR16W1G6 9VTX727795 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Alpeninox , ARUCR16X16 9VTX729456 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Alpeninox , AUCR16W1V 9VTX729459 ,Annual energy consumption, 542, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Alpeninox , AUCR16W1G6 9VTX729463 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Zanussi Professional , ZUCR16W1V 9VTX110571 ,Annual energy consumption, 542, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Zanussi Professional , ZUCR16X1G6 9VTX110574 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Electrolux , RUCR16CC 9VTX727770 ,Annual energy consumption, 506, kWh/annum ,Volume (Chilled), 87, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 GGG , UK507.01 ,Annual energy consumption, 533, kWh/annum ,Volume (Chilled), 325, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-DarkOrange.png
 Electrolux , RE471FN 9VTX727846 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , NP71FRLC 9VTX110583 ,Annual energy consumption, 581, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , Z4PVFW 9VTX111154 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , RE471FRR 9VTX727853 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , A4PVF4UK 9VTX729441 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , A4PVF4SUK 9VTX729442 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , A4PVFWG 9VTX729443 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVF4 9VTX730055 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , NP71FRC 9VTX110584 ,Annual energy consumption, 581, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , ZRX71FFH 9VTX110582 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , AR471FN 9VTX729573 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , Z4PVF4 9VTX111153 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , REX71FFE 9VTX727849 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , A4PVFW 9VTX729445 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , AR471FR 9VTX729567 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVF4SGK 9VTX730053 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVFWG 9VTX730054 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , NP142FRC 9VTX110593 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 037, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , ZR471FR 9VTX110824 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , RE471FR 9VTX727838 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , REK71FR 9VTX727844 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , Z4PVF4SUK 9VTX111151 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , Z4PVFWG 9VTX111152 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , Z4PVF4UK 9VTX111159 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , REX71FRE 9VTX727837 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVFW6CC 9VTX730045 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVF4GK 9VTX730052 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , R04PVFW 9VTX730056 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Electrolux , RE471FRGC 9VTX727851 ,Annual energy consumption, 713, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Alpeninox , A4PVF4 9VTX729444 ,Annual energy consumption, 473, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Zanussi Professional , NP71FFC 9VTX110588 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZRX72HF 9VTX110798 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 497,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RCDR4M32U 9VTX726574 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE71FFEA 9VTX727850 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP142FDRC 9VTX110794 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 006, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZR471FF 9VTX110809 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE4142FF 9VTX727843 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , AR471FF 9VTX729569 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX72HF 9VTX729557 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 497,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP72HRC 9VTX110586 ,Annual energy consumption, 872, kWh/annum ,Volume (Chilled), 497, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE471FLR 9VTX727852 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE4142FR 9VTX727841 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP71GRC 9VTX110585 ,Annual energy consumption, 945, kWh/annum ,Volume (Chilled), 503, Liters ,Volume (Frozen), 1,Climate class, 4 (30ºC - 55%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , REX143FDF 9VTX727836 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 953, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX143FDF 9VTX729566 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 953, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , AR4142FR 9VTX729570 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , R04PVGW 9VTX730047 ,Annual energy consumption, 653, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , REK142FR 9VTX727845 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX144HF 9VTX729563 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARN4142FN 9VTX729574 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP72HFC 9VTX110590 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 497,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX72HR 9VTX729556 ,Annual energy consumption, 760, kWh/annum ,Volume (Chilled), 497, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP144HRC 9VTX110595 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 025, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZX144HR 9VTX110802 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZRX144HF 9VTX110804 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , Z4PVGW 9VTX111156 ,Annual energy consumption, 653, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , REX71FFE 9VTX727848 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX142FDR 9VTX729564 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 006, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , ARX144HR 9VTX729561 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP142FFC 9VTX110596 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP143DRFC 9VTX110599 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 953, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZRX142FDR 9VTX110805 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 006, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZRX143FDF 9VTX110807 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 953, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZR4142FF 9VTX110812 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE471FF 9VTX727840 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , AR4142FF 9VTX729572 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZRX72HR 9VTX110797 ,Annual energy consumption, 760, kWh/annum ,Volume (Chilled), 497, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE471FLF 9VTX727854 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 1 135,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , R04PVG4 9VTX730046 ,Annual energy consumption, 653, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , ZE4142FR 9VTX110810 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Alpeninox , A4PVFW 9VTX729446 ,Annual energy consumption, 653, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , NP71FFLC 9VTX110587 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Zanussi Professional , Z4PVG4 9VTX111155 ,Annual energy consumption, 653, kWh/annum ,Volume (Chilled), 268, Liters ,Volume (Frozen), 1,Climate class, 3 (25ºC - 60%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE4142FN 9VTX727847 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1 135, Liters ,Volume (Frozen), 1,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Electrolux , RE471FRF 9VTX727855 ,Annual energy consumption, 999, kWh/annum ,Volume (Chilled), 1, Liters ,Volume (Frozen), 503,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
