Type,Title,eclrow,Content,eclrow7,Content8,Image
 Kosnic , ARCB150-W65/E-LS ,Useful luminous flux, 20 800,Energy consumption in on-mode, 142,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Cador_VSLx-LH08-10-840 ,Useful luminous flux, 9 200,Energy consumption in on-mode, 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 PRACHT , PL220-2835-1441X24X1-5B44C-V0.1 ,Useful luminous flux, 7 170,Energy consumption in on-mode, 43,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 PRACHT , PL270-2835-1500X20X1-6B45C-V0.2 ,Useful luminous flux, 7 790,Energy consumption in on-mode, 46,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93120605 IFL ,Useful luminous flux, 1 000,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93120682 IFL ,Useful luminous flux, 1 900,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 POLIPLAST SRL , 500794W ,Useful luminous flux, 1 500,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 3030-D29-9-2.4W-3000K ,Useful luminous flux, 400,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001369 ,Useful luminous flux, 4 400,Energy consumption in on-mode, 29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001445 ,Useful luminous flux, 8 400,Energy consumption in on-mode, 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Xavax , 00112802 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 KILUX , AC323530555 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LEDVANCE , AC37880 ,Useful luminous flux, 5 300,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93120973 IFL ,Useful luminous flux, 9 650,Energy consumption in on-mode, 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121456 IDL ,Useful luminous flux, 18 500,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121458 IDL ,Useful luminous flux, 23 500,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121350 IFL ,Useful luminous flux, 5 100,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121352 IFL ,Useful luminous flux, 6 700,Energy consumption in on-mode, 42,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VIZULO SIA , VALU-018-L-01-A02-740 ,Useful luminous flux, 13 939,Energy consumption in on-mode, 94,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167222.W722.01C ,Useful luminous flux, 2 740,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167234.W722.01C ,Useful luminous flux, 8 230,Energy consumption in on-mode, 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167236.W722.01A ,Useful luminous flux, 12 200,Energy consumption in on-mode, 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167236.W722.01B ,Useful luminous flux, 12 200,Energy consumption in on-mode, 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167236.W722.01C ,Useful luminous flux, 12 200,Energy consumption in on-mode, 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 taghelLED , LUCS.Eco.30 ,Useful luminous flux, 8 049,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HORNBACH Baumarkt AG , 10437621 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Energetic , 5185000321 ,Useful luminous flux, 350,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Kosnic , ARCB200-W65-LS ,Useful luminous flux, 31 000,Energy consumption in on-mode, 198,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Kosnic , ECH100-W50/S-LS ,Useful luminous flux, 12 200,Energy consumption in on-mode, 94,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Kosnic , ECH200-W50/S-LS ,Useful luminous flux, 24 800,Energy consumption in on-mode, 180,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Nova Luce , 9345658 ,Useful luminous flux, 2 196,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Ada_AHMx-XM20-10-840-27 ,Useful luminous flux, 22 000,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Ada_AHMx-LM20-10-840-78 ,Useful luminous flux, 29 600,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Ada_AHMx-NM20-10-840-27 ,Useful luminous flux, 22 800,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Ada_AHMx-NM20-10-840-78 ,Useful luminous flux, 29 000,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 VEKO Light Systems International BV , Ada_AHMx-WM20-10-840-27 ,Useful luminous flux, 23 300,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 INSPIRE , HJ028 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 INSPIRE , HJ029 ,Useful luminous flux, 1 940,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HUBER , 30506 ,Useful luminous flux, 2 400,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 RIDI , 00G1329LD801 ,Useful luminous flux, 3 809,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93120696 IFL ,Useful luminous flux, 1 000,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 POLIPLAST SRL , 500794C ,Useful luminous flux, 1 500,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001441 ,Useful luminous flux, 2 750,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001442 ,Useful luminous flux, 5 500,Energy consumption in on-mode, 37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001447 ,Useful luminous flux, 5 400,Energy consumption in on-mode, 37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001458 ,Useful luminous flux, 5 400,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001462 ,Useful luminous flux, 4 050,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001471 ,Useful luminous flux, 9 000,Energy consumption in on-mode, 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001472 ,Useful luminous flux, 5 500,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001500 ,Useful luminous flux, 3 250,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Xavax , 00112816 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121446 IDL ,Useful luminous flux, 18 500,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TUNGSRAM , 93121447 IDL ,Useful luminous flux, 23 500,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
﻿ PRILUX , MV24AV730-1000 ,Useful luminous flux, 9 765,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TCI , 128622/827AD ,Useful luminous flux, 1 322,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TCI , 128622/835AD ,Useful luminous flux, 1 380,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Prios , L9001221 ,Useful luminous flux, 830,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167234.W722.01A ,Useful luminous flux, 8 230,Energy consumption in on-mode, 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 www.lug.com.pl - LUG Light Factory Sp. z o. o. , ML2167234.W722.01B ,Useful luminous flux, 8 230,Energy consumption in on-mode, 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 5730-L78W50-12-4.5W-4000K ,Useful luminous flux, 687,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HORNBACH Baumarkt AG , 10436359 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HORNBACH Baumarkt AG , 10437622 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HORNBACH Baumarkt AG , 10444276 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 697227 ,Useful luminous flux, 29 850,Energy consumption in on-mode, 243,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Kosnic , ARCB80-W65-LS ,Useful luminous flux, 10 600,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 UNIVERSO   , G125-6-12(13W)-25K-JG ,Useful luminous flux, 1 400,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 COREL ITALY , 9003100 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lumileds , L2C5-35801202EH600 ,Useful luminous flux, 1 562,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lumileds , L2C5-40801202EH600 ,Useful luminous flux, 1 598,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lumileds , L2C5-57801202EH600 ,Useful luminous flux, 1 591,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BP ILLUMINAZIONE SRL , DP-2835-120-5MM-150OHM-D-940MM ,Useful luminous flux, 1 222,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lumen At Work  , I-TBR-60A36SC ,Useful luminous flux, 3 600,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , B40-C-M2 ,Useful luminous flux, 2 150,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , B40-F-M2 ,Useful luminous flux, 2 150,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , B40-C-M3 ,Useful luminous flux, 3 000,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , B40-F-M3 ,Useful luminous flux, 3 000,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 QUALIKO Srl , BDCL102A13WB ,Useful luminous flux, 1 650,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LAB3 , RGL014.4I.A ,Useful luminous flux, 1 711,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , C24-3C-M ,Useful luminous flux, 6 700,Energy consumption in on-mode, 56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , A51-N-M3 ,Useful luminous flux, 3 200,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , A51-F-M3 ,Useful luminous flux, 3 200,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , E83-N-M1 ,Useful luminous flux, 550,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ELERI9 , 351003-T8 Glass Led 14W 6500K 90cm ,Useful luminous flux, 1 610,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ELERI9 , 351009-T8 Glass Led 24W 6500K 150cm ,Useful luminous flux, 2 640,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PREFER , P28x28-11W-80B-NW ,Useful luminous flux, 1 520,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Schindora , pze962-300white6000K ,Useful luminous flux, 2 653,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , PN-05-F-M1 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 minifair , 962 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 UNIVERSO   , A43-F-M ,Useful luminous flux, 1 500,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ALTERAH , VEGAH3010329RG2V ,Useful luminous flux, 1 150,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 taghelLED , LUCS.Compact.30 ,Useful luminous flux, 3 844,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Extrastar , E635650 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Emos , ESL005.3 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Emos , ESL006.3 ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF27D ,Useful luminous flux, 220,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF29D ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Prios , L9002174 ,Useful luminous flux, 5 600,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Prios , L9001807 ,Useful luminous flux, 640,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ledino , 11160606001027 ,Useful luminous flux, 6 600,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Brilliant , G99631/05 ,Useful luminous flux, 3 900,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRIGHT , 5004672  ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRIGHT , 5004655  ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Kingfisher Int. Prod. B.V.  , 5059340198866  ,Useful luminous flux, 370,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
