,Brand,Model,Contenido2,Consumo en Ciclo Completo,Label Ciclo Completo,Consumo en Ciclo de Lavado,Label Ciclo de Lavado
1413, LG Electronics , F48J3TM5W ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1414, MORRIS , CIW-10715 ,Consumo de energía ponderado (por 100 ciclos),343,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1415, Hoover , HBDS485D1ACBE80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1416, Hoover , HBDS485D2ACBE80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1417, Candy , CBD 475D1E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1418, Candy , CBD 485D1E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1419, CYLINDA , FTTK 5585X ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1420, CYLINDA , FTTK 5685X ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1421, Hoover , HBD 485D1E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1422, INDESIT , BDE 861483X K UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1423, Electrolux , EW7F5247A4 914606615 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1424, HOTPOINT , RDG 8643 WW UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1425, INDESIT , BDE 861483X W UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1426, INDESIT , BDE 861483X S UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1427, HOTPOINT , RDGR 9662 KS UK N ,Consumo de energía ponderado (por 100 ciclos),370,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1428, Candy , ROW4956DWMCE-80 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1429, Beko , WDER7440421W 7165144400 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1430, Hoover , HDDB 4106AMBC-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1431, Candy , CSWS 4962DWE/1-S ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1432, Candy , CSW 485TE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1433, Hoover , H3D 4852DE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1434, Hoover , H3DSQ485TAME/-84 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1435, Hoover , H3DS595TAMCE/1-S ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1436, Candy , CSOW 4855TWE/1-S ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1437, HOTPOINT , RD 1076 JD UK N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1438, HOTPOINT , RDGR 9662 WS UK N ,Consumo de energía ponderado (por 100 ciclos),370,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1439, INDESIT , IWDC 65125 UK N ,Consumo de energía ponderado (por 100 ciclos),370,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
1440, Beko , HTV 7716 DSW BTR 7165143800 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1441, HOTPOINT , RDGR 9662 GK UK N ,Consumo de energía ponderado (por 100 ciclos),370,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1442, Beko , HTE8614YBST 7166043800 ,Consumo de energía ponderado (por 100 ciclos),324,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1443, Hoover , HDDB4106AMBCR-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1444, Beko , WDEX8540430B 7164041700 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1445, INDESIT , BDE861483XWFR N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1446, Beko , EHTV8736XS0 7161548100 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1447, Beko , WDL854431W 7161549200 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1448, LG Electronics , CV70V6S2BE ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1449, LG Electronics , P4AQVH1WE ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1450, Beko , WDER7440421B 7170245300 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1451, Beko , HTV7742XW 7165143600 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1452, Beko , WDER8540441G 7170244900 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1453, Candy , CBD485D1CE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1454, Hoover , HBDOS695TAMCE-80 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1455, Hoover , HBDOS695TAMCBE80 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1456, BLOMBERG , BWD384W2 7161548800 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1457, Hoover , HBDS485D2ACE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1458, Candy , CBD495D2WBBE-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,66,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1459, Candy , CBD 475D2E/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1460, Hoover , H3D 4106TE/1-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,90,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1461, Hoover , H3D 496TE/1-80 ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,87,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
1462, Beko , HWD8527SW 7166043700 ,Consumo de energía ponderado (por 100 ciclos),324,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1463, Candy , CBD485D2CE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1464, Beko , WDER8540421W 7161548400 ,Consumo de energía ponderado (por 100 ciclos),264,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1465, HOTPOINT , RDG 8643 GK UK N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
1466, Beko , WDL742431B 7170641900 ,Consumo de energía ponderado (por 100 ciclos),265,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1467, Beko , WDL742431W 7169343100 ,Consumo de energía ponderado (por 100 ciclos),265,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1468, Hoover , H3DS696TAMCGE-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1469, Hoover , H3DS696TAMCE-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1470, Hoover , HDE 5106AMBS/1-S ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1471, Hoover , HLWP4106TAMBE-11 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1472, Hoover , HDP 696AMBC/1-S ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1473, Candy , CSWS596TWMCE/1-S ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1474, Candy , CSWS4149TWMBE-47 ,Consumo de energía ponderado (por 100 ciclos),586,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1475, Hoover , HD 496AMC/1-80 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1476, Hoover , HDPD696AMBC/1-S ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
1477, Hoover , H3D 485TE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1478, Meireles , MLSI 1486 ,Consumo de energía ponderado (por 100 ciclos),360,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
1479, Meireles , MLS 1275 W ,Consumo de energía ponderado (por 100 ciclos),325,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1480, Candy , CSW 4852DE/1-80 ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1481, Beko , WDER7440421S 7170245200 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
1482, Beko , WDW75141Steam1 7165144600 ,Consumo de energía ponderado (por 100 ciclos),216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
