Type,Title,eclrow,Content,eclrow7,Content8,Image
 PROLUMEN , 16328 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC59132Z5M4WW0 ,Useful luminous flux, 11 202,Energy consumption in on-mode, 64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 OSRAM , 4062172191364 (LS_SHZ_600529) ,Useful luminous flux, 3 705,Energy consumption in on-mode, 21,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC807125050NW0 ,Useful luminous flux, 3 089,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC724125050NW0 ,Useful luminous flux, 4 899,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC59132LH35CW0 ,Useful luminous flux, 11 202,Energy consumption in on-mode, 64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC80765050NW0 ,Useful luminous flux, 3 089,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 PROLUMEN , 16329 ,Useful luminous flux, 7 500,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , MC59132319BNW1 ,Useful luminous flux, 9 807,Energy consumption in on-mode, 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Radium , 4008597197321 ,Useful luminous flux, 1 100,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 460630 ,Useful luminous flux, 9 200,Energy consumption in on-mode, 80,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Tridonic GmbH & Co KG , 28004246 ,Useful luminous flux, 123,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC724125050NW6 ,Useful luminous flux, 4 502,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC58016319BNW2 ,Useful luminous flux, 5 003,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC59132319BNW2 ,Useful luminous flux, 9 282,Energy consumption in on-mode, 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 460517 ,Useful luminous flux, 6 300,Energy consumption in on-mode, 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC759323737NW0 ,Useful luminous flux, 5 401,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC759163737NW0 ,Useful luminous flux, 5 401,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 DISLAMP , TL6013-48 ,Useful luminous flux, 4 320,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 IMPERIA , ML157A ,Useful luminous flux, 810,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 IMPERIA , ML157B ,Useful luminous flux, 810,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TCI , 128833/840AD ,Useful luminous flux, 3 540,Energy consumption in on-mode, 21,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC898065050W00 ,Useful luminous flux, 4 466,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC58016319BNW0 ,Useful luminous flux, 5 257,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 912313 ,Useful luminous flux, 7 000,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC58024319BNW0 ,Useful luminous flux, 7 636,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , MC759323737CW1 ,Useful luminous flux, 5 401,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Rena Electronica B.V. , 901B62109061V1.3 ,Useful luminous flux, 1 105,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0508 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286460 ,Useful luminous flux, 1 250,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286437 ,Useful luminous flux, 595,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ZLT , S39-27W-02 E27 2700K ,Useful luminous flux, 3 480,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , MC898125050W03 ,Useful luminous flux, 7 804,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0510 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0511 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0512 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Radium , 4008597197314 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 IMPERIA , ML166A ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lightnet GmbH , P-LAY2-827-865-L137 ,Useful luminous flux, 1 153,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286423 ,Useful luminous flux, 440,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286424 ,Useful luminous flux, 460,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286450 ,Useful luminous flux, 865,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286435 ,Useful luminous flux, 545,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ceiling Light , 30924101 ,Useful luminous flux, 3 600,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDlife , 2396-9455 ,Useful luminous flux, 3 100,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0513 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 REALITY Leuchten GmbH , 959-1921-0A ,Useful luminous flux, 2 400,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 IMPERIA , ML162A ,Useful luminous flux, 810,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286438 ,Useful luminous flux, 590,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286448 ,Useful luminous flux, 830,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286426 ,Useful luminous flux, 480,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286461 ,Useful luminous flux, 1 300,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ceiling Light , 30872718 ,Useful luminous flux, 4 000,Energy consumption in on-mode, 35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OKKO , XGYC3501CT-E4-827-E14-LC ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Miltech Proling , Taśma LED Deluxe LE-D160-144-835 ,Useful luminous flux, 1 930,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , MC898125050W04 ,Useful luminous flux, 8 043,Energy consumption in on-mode, 58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDlife , 2396-9454 ,Useful luminous flux, 3 100,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Rebel , ZAR0509 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 IMPERIA , ML016A ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 IMPERIA , ML016B ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 IMPERIA , ML026A ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286425 ,Useful luminous flux, 480,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286462 ,Useful luminous flux, 1 300,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286436 ,Useful luminous flux, 565,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OSRAM , LS_TRV_286449 ,Useful luminous flux, 870,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , MC759323737CW0 ,Useful luminous flux, 13 209,Energy consumption in on-mode, 92,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 912276 ,Useful luminous flux, 6 100,Energy consumption in on-mode, 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDIT-YAKI , 22020006  OptiKa 70 HL2 ,Useful luminous flux, 70,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDIT-YAKI , 22020009  OptiKa 70 HL2 ,Useful luminous flux, 69,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Tecna srl , 04824DB4Q1K0 ,Useful luminous flux, 730,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 KS , 7496 ,Useful luminous flux, 1 120,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BRAYTRON , BB37-00420 ,Useful luminous flux, 360,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REALITY Leuchten GmbH , 959-1922-0A ,Useful luminous flux, 3 150,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286459 ,Useful luminous flux, 1 200,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286441 ,Useful luminous flux, 445,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286443 ,Useful luminous flux, 475,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ledscom.de , LC-SS-666-CC ,Useful luminous flux, 1 031,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lumotronic , LT-ST117BWP/12 ,Useful luminous flux, 665,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDIT-YAKI , 22020008  OptiKa 70 HL2 ,Useful luminous flux, 71,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 KS , 7632 ,Useful luminous flux, 205,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 KS , 7635 ,Useful luminous flux, 205,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 KS , 7634 ,Useful luminous flux, 205,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
  Vossloh-Schwabe Italia S.p.A. , LR34_04W_927_V1 ,Useful luminous flux, 294,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
  Vossloh-Schwabe Italia S.p.A. , LR34_04W_940_V1 ,Useful luminous flux, 319,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REVAL BULB , 16318 ,Useful luminous flux, 1 344,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rebel , ZAR0518 ,Useful luminous flux, 760,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rebel , ZAR0520 ,Useful luminous flux, 760,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 COSNA , 18249 LED-RØR T8 23W 3000K ,Useful luminous flux, 2 200,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BRAYTRON , BB46-00620 ,Useful luminous flux, 540,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bazénové-osvětlení.cz , 13005T ,Useful luminous flux, 2 200,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ORANGE ONE , MALTA MEDIUM (03-06007-0202-07) ,Useful luminous flux, 900,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286421 ,Useful luminous flux, 385,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286454 ,Useful luminous flux, 700,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286457 ,Useful luminous flux, 1 085,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286466 ,Useful luminous flux, 1 060,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286430 ,Useful luminous flux, 390,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286431 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286433 ,Useful luminous flux, 475,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OSRAM , LS_TRV_286444 ,Useful luminous flux, 490,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDIT-YAKI , 22020007  OptiKa 70 HL2 ,Useful luminous flux, 72,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
  Vossloh-Schwabe Italia S.p.A. , LR34_04W_930_V1 ,Useful luminous flux, 302,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REVAL BULB , 16316 ,Useful luminous flux, 1 152,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rebel , ZAR0523 ,Useful luminous flux, 760,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rebel , ZAR0524 ,Useful luminous flux, 760,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Rebel , ZAR0525 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
