Type,Title,eclrow5,Content6,Image
 AEG , L6SE26SE 914341114 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE27C 914341151 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , MEW6S327UX 914340379 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AEG , LTX6K6210B 913123510 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AEG , L8FEL96CS 914550693 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L8FE8KG 914550835 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 LG Electronics , F4WV310S6E ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Electrolux , EW8T3372 913128348 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE27CP 914341149 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SB70268 914341109 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AEG , L6SE72475 914341148 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L8TEN73 913123745 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , EW6T5621SU 913118525 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Miele , WCD120 WPS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WED135 WPS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG670 WCS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WEG665 WCS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCI860 WCS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCD330 WPS D PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWI860 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWD120 WPS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCD320 WCS PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCD330 WCS PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG360 WCS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCI870 WCS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WER865 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWG360 WPS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSG363 WCS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSR863 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WEI865 WCS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSD323 WCS PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWG360 WCS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSG663 WCS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSD123 WCS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WEG365 WCS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWG760 WPS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCI870 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSD323 WPS D PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWD320 WPS D PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG370 WPS PWash&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG670 WPS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WER875 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCD120 WCS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WSI863 WCS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG660 WPS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCG660 WCS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WED325 WCS PWash&8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCI860 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWG660 WPS TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L6FBNR1 914913070 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 AEG , MEL6S126X 914341107 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World , NWDHTE714B ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE26CP 914341108 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World  , NWDHTE714W ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World , NWDHTE814W ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World , NWDHTE1014X ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 79,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World , NWDHTE814B ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 New World , NWDHTE914X ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , EW7T3372 913128347 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 AEG , L8FL950EX 914550694 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6SE26CC 914341105 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE26SCE 914341106 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE27CC 914341146 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE26SC 914341104 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE27SCE 914341145 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE62W 914341102 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE74B 914341143 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 AEG , L6SE47SCE 914341144 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , EW6T4061 913118415 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T4261 913118414 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bosch , WAG28492 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Siemens , WM14G492 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Electrolux , EW7T3272 913128349 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T3262H 913128345 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T3272 913128346 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 88,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EAS ELECTRIC SMART TECHNOLOGY , EMWI8240 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 84,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , LTX8C373P 913123849 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Miele , WEI875 WPS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WWD120 WCS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW6T3262I 913128343 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Miele , WED135 WCS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Miele , WCD130 WCS 8kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Bosch , WAN282X1GB ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 EAS ELECTRIC SMART TECHNOLOGY , EMW814E3 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Electrolux , EW6T4272I 913128425 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Electrolux , EW6T4062H 913128432 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T4265H 913128435 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T3062H 913128350 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T4262H 913128434 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AEG , L6FB45408 914915206 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 79,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , EW6T5261H 913118523 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T3262 913128344 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Electrolux , EW6T3062 913128341 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Miele , WWI860 WCS PWash&TDos&9kg ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW6F6648Q5 914916315 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 AEG , L6TB26TL 913123642 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Electrolux , EW6T5061 913118521 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
